id,date,text,language
1914831421237289206,2025-04-22 23:59:21,shazeeiza kalau minum kopi bikin sakit perut mending nggaa usah,id
1914831298260095460,2025-04-22 23:58:52,love3ffect coba di bawa istirahat dulu kalau emang udah ngerasa parah sampai sakit better check ke dokter deh,id
1914831209575981404,2025-04-22 23:58:30,cmsukaicel gw lg sakit jo,pam
1914831087748178019,2025-04-22 23:58:01,dagu gua iritasi sakit bet,id
1914830994139701525,2025-04-22 23:57:39,areichandesu_ sakit bgt ya itu ma kak,id
1914830993418273106,2025-04-22 23:57:39,tiap dengerin lagu mangu masih sakit ajaa wkwkwk,id
1914830921720860803,2025-04-22 23:57:22,ajunvkyu km sakit apaa,en
1914830898467627316,2025-04-22 23:57:16,ini kebanyakan ketawa rahang gua sakit bngt,id
1914830812144656456,2025-04-22 23:56:56,gak pernah nyangka bakal ngerasain bulak balik ugd rumah sakit,id
1936574808294375746,2025-06-21 23:59:48,sb19memevice sb19official wala po ata sa bokabularyo nila ang hindi masyado nakapagperform dahil may sakit o pagod ganyan po sila ka professional pagaling po sb19 unleashed in taiwan sb19official sb19athitopop2025,tl
1936574804674703589,2025-06-21 23:59:47,ody_odyaja asli buat tetangga yg sekompleks perumahan ama si sender pliss kalian muncul bkin kesaksian jga biar itu anak dan menantu di penjara gilakk loh dibiarin sakit smpe meninggal sendirian dibiarin berharihari anjing tuh anak bedua hrs dipenjara anjg penelantaran ini aplgi sampe,id
1936574802820771868,2025-06-21 23:59:47,aguii haha sakit ng song,tl
1936574769924833573,2025-06-21 23:59:39,ini tenggorokan sakit bgt rasanya kaya kebakar,id
1936574747451731983,2025-06-21 23:59:34,vikririzk ody_odyaja wow mending coba rasain ditelantarin anak dengan diusir keluar rumah dari jam 5 pagi sampe jam 11 siang ga dikasih makan dan ga diurus saat sakit selama 3 hari kak,id
1936574691063611685,2025-06-21 23:59:20,idup random bgt tbtb sakit gigi,id
1936574581432836252,2025-06-21 23:58:54,panggilajanakyy eh itu sakit bgttt pls,id
1936574492157104128,2025-06-21 23:58:33,musikmenfess kenriz sakit hati httpstcoyvls61heme,en
1936574423903211804,2025-06-21 23:58:17,stresnowati1 jk ybs dianggap org yg sakit jiwa odgj mk para pengikut buzxer dan pembelanya apapun latar belakangnya mulai akademisi profesional politikus pengusaha pekerja wiraswasta pelajarmahasiswa termasuk pengangguran disebut apa yah apkh disbt org yg tak punya jiwa,id
1936574418379296916,2025-06-21 23:58:15,jhonsitorus_19 rencana tt pratikn dibuat sakit dilarikan ke luneg berobat 4 bulan saja sdh hilang kasus ijsh httpstconeqc5ckqts,id
1936574418060472451,2025-06-21 23:58:15,hindi excuse ang sakit or sunod sunod na ganap sa sb19 halimaw sa performance pa din sb19official sb19,tl
1936574370119553088,2025-06-21 23:58:04,hairyu3 hairyu3 wahh ikutan sakit cepat baik yaa akunnya,id
1936574312171049220,2025-06-21 23:57:50,vikririzk _myaanos ody_odyaja namanya juga ibadah ka pasti menguji kita ngurus orang tua sakit pake hati nurani dan ksih sayang emang harus naif kalo pake logika susah ap aja diperhitungkan bgni,id
1936574267023556840,2025-06-21 23:57:39,selamat pagi indonesia selamat warga x selamat hari minggu yang sakit segera pulih,id
1914830803902840934,2025-04-22 23:56:54,lenteqra duh sakit betul itu pasti,id
1914830799171674125,2025-04-22 23:56:53,semoga gaikutan sakit karna orang orang rumah pada sakit,id
1914830782759363066,2025-04-22 23:56:49,cara ngatasin nyeri pas haid gimana bjil sakit bgt,ms
1914830769924788388,2025-04-22 23:56:46,2 mengatasi nyeri analgesik rebusan daun ini sering digunakan untuk meredakan nyeri baik nyeri otot maupun sakit kepala kandungan analgesiknya membantu mengurangi rasa sakit secara alami,ms
1914830747363631168,2025-04-22 23:56:40,suffikamari anwaribrahim sakit ke nuar httpstcopxajkgpdmm,eo
1914830734155792809,2025-04-22 23:56:37,oliviaselalu ingat waktu sakit aja,id
1914830589263532153,2025-04-22 23:56:02,hayop may sakit pa nga,ceb
1914830543579132034,2025-04-22 23:55:52,patah hati karna pertemanan tu sumpah sakit banget gais ga boong soalnya lu gabisa ngeconfront dia dan gabisa juga maksain temen untuk tetep jadi temen lu so sad to letting go but mau gimana lagi kannn,id
1914830505406853380,2025-04-22 23:55:42,gcitars mungkin kenyataan yg lebih sakit,id
1914830390659047721,2025-04-22 23:55:15,katakataipa jangan sampai dah sakit lagi,id
1914830370534777322,2025-04-22 23:55:10,sakit bgt perutku ya allahhhhhh httpstcoamzkenkuj7,en
1914830305166549374,2025-04-22 23:54:55,kalo lg sakit doang wkwkwkwkwk,en
1925702321192714320,2025-05-22 23:56:25,jonathanri32936 kegblgnunfaedh ada dlm islam ada dalilnya org iman yg meninggal krn sakit perut mati syahid sakit perut disini bermacam2 salah satunya ya maag asam lambung n semacamnya,id
1925702118846959680,2025-05-22 23:55:37,putangina sobrang sakit ng ulo ko,tl
1925702026492535211,2025-05-22 23:55:15,wooniverzs sumpah sakit hati bgt bacanya,et
1925701936768004399,2025-05-22 23:54:54,eskikoenaktau__ malingnya mau sakit tapi ketawa,id
1925701929595740400,2025-05-22 23:54:52,sakit ng kamao ko potek,tl
1925701815460339904,2025-05-22 23:54:25,hindi ko hilig mag ill wish pero tangina sana magkaroon ka nang malubhang sakit yung tipong gugustuhin mo nalang na mamatay ka,tl
1925701780777660569,2025-05-22 23:54:17,kittyshabrina jjaehyunniz fetish sakit jiwa gak ada otak gak pernah nyentuh dunia luar smooth brain gitu aja sih,id
1925701671180501347,2025-05-22 23:53:50,sakit ang pagiging dds,tl
1925701636917186731,2025-05-22 23:53:42,udah paling bener dengerin wali aja lah anjir persetan kband gue ingat mati ingat sakit ingatlah saat kau sulit aja gitarisnya kiai,id
1925701628109156731,2025-05-22 23:53:40,raaasyyel haewookfocus sakit jiwa ni orang,id
1925701588439486754,2025-05-22 23:53:31,falenasarshtat5 sakit dan sedih,ms
1925701536216203648,2025-05-22 23:53:18,flnive_ sakit banget jar,id
1936574232827498934,2025-06-21 23:57:31,haii im bavlck setelah menghilang beberapa karna sakit,id
1936574205421908322,2025-06-21 23:57:25,gw kalo sakit biasa memeluk agama aja,id
1936574151327650298,2025-06-21 23:57:12,masih sakit,id
1936574128955461842,2025-06-21 23:57:06,makin sakit bgt,de
1936574117874155627,2025-06-21 23:57:04,eraldmenises not for long walks sakit sa tiil,tl
1936574101864255510,2025-06-21 23:57:00,seorang wanita jual kuih kecilkecilan sambil jaga mak ayah sakit harihari baca surah alwaqiah tak pernah putus rezeki walau tak kaya itu barakah,id
1936574007534645504,2025-06-21 23:56:37,umarhasibuan__ ikut2 an cikgu yang dulu pura2 sakit sampai hayatnya ngga bisa diperiksa,id
1936573950525596077,2025-06-21 23:56:24,papuamuslim08 kata dr tifa ini gejala autoimun jika menyerang ada stadium iv atau v maka seluruh organ tubuh akan melemah gejala ini merupakan jenis gangguan kesehatan berat harus segera diobati di rumah sakit terbaik di dunia,id
1936573938152403161,2025-06-21 23:56:21,perutku sakit bngtt pls,de
1936573875338510838,2025-06-21 23:56:06,sa dami daming pwedeng bumalik yung sakit pa,tl
1936573804115099899,2025-06-21 23:55:49,untitled246 semoga yang sakit disembuhkan,id
1936573798465286360,2025-06-21 23:55:48,kompascom hey kompas bilangin ke pak jokowi suruh fokus ama sakit nya dulu gak usah pencitraan terus,id
1936573749211639957,2025-06-21 23:55:36,kerja tertekan sampai sakit bhhiburan wani kayrie kurang rehat jadual seni padat selalu httpstcoikzoddextr,en
1936573743167598601,2025-06-21 23:55:34,oktavianusyahy1 jokowi dah banyak sakit nya skrg ngak kau lihat ke rumah nya di solo,id
1936573536057119004,2025-06-21 23:54:45,ndak mungkin bs lari aku tete ku lg sakit bgt bgt bgt,id
1936573528847094085,2025-06-21 23:54:43,umagang kay sakit lt3,tl
1936573474723745956,2025-06-21 23:54:30,allabout_iyal nder aku tau ini serem tapi klo nolak hati2 ya jaman skrg org pada gpnya akal sehat klo sakit hati takutnya dia makin nekat sehat2 yaw ibu dan keluarga km,id
1914830208215265604,2025-04-22 23:54:32,sakit katawan ko pota,tl
1914830064207978663,2025-04-22 23:53:57,kayoungly kaya juga kamu bisa menyediakan rumah sakit,id
1914830024441823269,2025-04-22 23:53:48,dikira keren kali ya bawa bawa mati kagak anjing sakit lu,id
1914830013813445062,2025-04-22 23:53:45,tanyarlfes semoga hiunya gak sakit perut makan penjahat,id
1914829772221489309,2025-04-22 23:52:48,manikam_qalbu kalau gini bukan kaki sakit tongkat tu yg sakit,ms
1914829723408220491,2025-04-22 23:52:36,nenkmonica unilubis jokowi teman2 mbak uni juga pada stop deh meliput kegiatan dia bikin sakit mata aja,id
1914829717045436450,2025-04-22 23:52:35,cok sakit bgt gua udah mnum ibuprofen 3bijj masi ttepbsakit,id
1914829656886534424,2025-04-22 23:52:20,dengn membuat post seperti ini kamu sudah membuat banyak muslimah lain sakit hati dan malah menjauh dari agama pikirkan apakah buahnya itu pahala atau dosa jariyah dan apakah itu bermanfaat untuk dunia dan akhiratmu semoga allah memberi hidayah buatmu dan temanteman lainnya,id
1914829559826145584,2025-04-22 23:51:57,httpstcoaumfikgp5p,en
1914829544139416044,2025-04-22 23:51:53,aku sakit karena kesal sama sm aneh gk si muak bngt serius,id
1925701531912855791,2025-05-22 23:53:17,bibuverse aku pake qlife suka ada di indoapril aku pasang 2 depan belakang tp jangan langsung ke kulit lumayan ngeredain sakit,id
1925701520386851090,2025-05-22 23:53:14,ttbozu8 itu yang suntikan ketiga kah bang lupa kayaknya yang ketiga itu aku engga deh pas sakit jadinya gak berani untung saja,id
1925701512186978321,2025-05-22 23:53:12,fadlyrezza888 sakit banget sih ini,id
1925701510949745048,2025-05-22 23:53:12,sakit ha,tl
1925701350010097946,2025-05-22 23:52:34,tanyakanrl jujur ikut sakit hati pas baca kata2 ayahmu sepasrah itu gara2 kelakuanmu sbg anak ga bijak,ms
1925701252601544974,2025-05-22 23:52:11,nosan1tysane budakgiunk_ izaenn_ tapi mayoritas penghuni surga juga cewe kalo ttg agama ga bs dr satu sisi spt meninggal jumat bagus nabi ga meninggal jumat sakaratul maut spt tidur tidak sakit berarti baik nabi sakaratul mautnya sakit apa kmd nabi ga baik lebih ke utamakan tindakan masing2 aja sih,id
1925701217751015503,2025-05-22 23:52:02,pagi kak open joki tugasrealtime ujian atau quiz bisa dm wa ke nugasambis akuntansi manajemen keuangan msdm keuangan bisnis manajemen operasional export import finance audit pajak brevet manajemen s2 manajemen rumah sakit,id
1925701183869436337,2025-05-22 23:51:54,arab saudi sediakan unit dialisis di madinah bagi jemaah sakit buah pinggang bhdunia ia bertujuan menyokong keperluan kesihatan jemaah sambil mengambil kira pergerakan dan jadual ibadah mereka sepanjang musim haji httpstcotcp2ezewlr,ms
1925701094631448860,2025-05-22 23:51:33,setnugsempra astaghfirullah sakit jiwa bener ini,id
1925700918806290704,2025-05-22 23:50:51,anakayamdoc sakit apa lo,jbo
1925700885889315088,2025-05-22 23:50:43,yourladyroseee gpp eat aja selagi bisa klo ngga eat malah sakit nanti,id
1925700789105750380,2025-05-22 23:50:20,tutorial bb turun 4 kg dlm 6 hari adalah sakit tipes 5349 testimoni by me,id
1936573172700397956,2025-06-21 23:53:18,cakkhum w buka pendukung jokowi ya malah w gak suka banget ama dia tapi kalau sakit begitu doain yg baik aja liat komenan orang suka miris banget,id
1936573158154481973,2025-06-21 23:53:15,martabak_k42505 sakit apa lho che,it
1936573158104138084,2025-06-21 23:53:15,tanyakanrl bucin boleh tapi goblok jangan anjiirr kek orang sakit tuh istirahat bukan ngemis sejaman buat dapet pap tete alian cowok lu sagapung anjiirrr putusin lah kocak emang cowok dia doang mau jodoh lu modelan begitu yang jelas baru pacaran berani minta gituan plavic run,ms
1936573086788456767,2025-06-21 23:52:58,tanyakanrl ujian mau nikah kamu keraguan itu ya nder beda sama kami diuji lewat keluarga yg sakit tiba2 ekonomi agak menurun yg namanya petunjuk itu akhlak dia kasar selingkuh dan jauh dr allah kalau dikau milih cowo b berarti itu petunjuk buat cowo kamu kalau kamu bkn yg terbaik,id
1936572944777613778,2025-06-21 23:52:24,gila sakit bgtt,en
1936572939354403117,2025-06-21 23:52:23,ggonebeen next di rumah sakit ya,it
1936572812967448824,2025-06-21 23:51:53,sakit ng tiyan,tl
1936572775575257101,2025-06-21 23:51:44,ucapan pertama pas tau bapakku sakit parah rokok terosss,ms
1936572755304206687,2025-06-21 23:51:39,amer7211 anwaribrahim rafiziramli kihkihkih x sakit pun walaun ke walanon ke kalau perlu kita balun takde kepentingan pun kahkahkah,id
1936572652975800430,2025-06-21 23:51:14,chevreusx whoopziiy ya bebas sih tapi menurut gue anak gundik harus ngerasain rasa sakit yg anak kandung rasain plus ga berhak dapet fasilitas dari bapak org lain makanya biasanya anak gundik ya jadi gundik lagi,id
1936572592661647744,2025-06-21 23:51:00,keluargahani ya nyatanya sakit itu sembuhnya lama hani gak secepat itu recoverynya,id
1936572574533857298,2025-06-21 23:50:56,sakit perut banget jir pagi nya,sv
1936572442144915486,2025-06-21 23:50:24,starkumen etherealiiv wahhh anjim dahlah gaperlu diliat forum bangsul itu wkwkwk bikin sakit hati aja,id
1936572423824109884,2025-06-21 23:50:20,betapa sakit hatinya gue kmrn ngebakar skembox anyinggf marah banget gua jarus nguli arte childe lagi,id
1936572401363665052,2025-06-21 23:50:14,mending terkekang dilungkungan yang sok agamis dari pada di lingkungan yang ga tau diri dan adab ternyata gue mau merit imunitas turun banyak pikiran tiba tiba plan finansial kacau gara gara sakit mati matian irit malah pada minta duit sama minjem duit ah tai lah,id
1914829395929469304,2025-04-22 23:51:18,pagi rek takok dong kalean lek sakit gigi sembuhe berapa kali minum obat e rek,eu
1914829395203907783,2025-04-22 23:51:18,kenapa sih tiap bulan harus ngerasain sakit perut,id
1914829324475310150,2025-04-22 23:51:01,gilaaaa aku ingatkan aku 5 kali ulang alik toilet dari semalam sebab terlajak makan ke apa time jamuan raya semalam haa rupanya memang semua orang sakit perut kdgdjdgshshshsv rip,id
1914829225238077682,2025-04-22 23:50:37,padahal nih ya denial tuh ga bikin lu merubah yg lu mau menunda sakit yg ada,scn
1914829179004293482,2025-04-22 23:50:26,buatlah tanpa aku rasa sakit,id
1914829174675820779,2025-04-22 23:50:25,sakit hati,en
1914828976192938263,2025-04-22 23:49:38,nindimarina haha yang sakit siapa yang tiduran malah temen ya_i,id
1914828965224784050,2025-04-22 23:49:35,cakkhum suryo panci napi hoaxnanti jadi tersangka pura pura sakit lagilehernya patah disanggaasu tenan,id
1914828941829005607,2025-04-22 23:49:30,httpstcotuwkacsq33,en
1914828927325114854,2025-04-22 23:49:26,kayoungly wkwkwk panik ya meng nya babu nya sakit,id
1914828911286083762,2025-04-22 23:49:22,selamat pagi dari aku yang sakit badan karena push up 200x waktu model reveal,id
1914828880864796937,2025-04-22 23:49:15,jhenrih democrazymedia kalo sakit hati berarti normal kalo yg masih senang2 joged2 padahal hukum dibelokkan didepan mata dan masih ngerasa fine2 aja berarti ada yg salah sama prinsip idup lu,id
1925700783997141456,2025-05-22 23:50:19,satu dua kali masih gue diemin karena siang even gue lg sakit gigi ini sekarang pagi maksud bgt bikin gue kesel,id
1925700657866011019,2025-05-22 23:49:49,wong gendeng kursi kelas ekonimi yang biasa aja punggung gue sakit,id
1925700655185899669,2025-05-22 23:49:48,umur 22 yang didapet cuman sakit punggung sama sakit hati doang tiap hari lo semua bisanya nyakitin gua doang anjing gaada baik2nya lo semua manusia sama gua ya bangsattt,id
1925700602702479725,2025-05-22 23:49:36,ggukmanggae jjkpjm1358 jikookaahhhh helikanotes snstwthmysnshn peachymocheee seokch1m_ jmnmuse_ rjane0316 googistarcandy sumakses na tayo ma inom ka na gamot para mawala na sakit,id
1925700381738217643,2025-05-22 23:48:43,kalo seandainya gue izin sakit padahal cuma pengen tidur aja bisa ga si wkwkwkwk,id
1925700351279161749,2025-05-22 23:48:36,twirqly sakit jir tidak berpericustomeran,id
1925700318253195394,2025-05-22 23:48:28,the_redsindo karena sakit sampe ulu hatimending di forum terbuka saja,id
1925700295738183876,2025-05-22 23:48:22,kdm sakit kronis,id
1925700197092360577,2025-05-22 23:47:59,lagi sakit juga masih aja berzina,id
1925699966338527345,2025-05-22 23:47:04,ternyata memang dari dulu banyak hal yg kurasa ga wajar dan bikin sakit hati tapi aku tetap berusaha untuk kuat dan menerima kalau sekarang dipikir2 kok ya bisa sejahat itu,id
1925699901058380059,2025-05-22 23:46:48,tanyakanrl yg bikin orang sakit itu pikirannya,id
1925699787984158748,2025-05-22 23:46:21,kompastv in memang benar2 komplotan orang2 tolol semua mereka yang mengkriminalisasi jokowi dengan menuduh menggunakan ijazah palsu kok sekarang mereka merasa dikriminalisasi tidak cuma tolol tapi sakit jiwa semua,id
1925699785006207479,2025-05-22 23:46:21,apparently makan pecel pagi pagi bikin sakit perut,la
1925699775535460812,2025-05-22 23:46:18,drg di faskes tuh knp sih tau butuh psa gk dirujuk pdhal udh ada indikasi kena saraf gigi bungau berlubang gak dirujuk pdhal udh ada indikasi lubang dan sakit malah maksa rawat sendiri,id
1925699734607458639,2025-05-22 23:46:09,anonime_name sudah agak lama lucunya aku ga sadar kalau udah sembuh tautau keinget harusnya masih sakit tapi udah engga,id
1925699550393610418,2025-05-22 23:45:25,keepit_colee sakit nmn ng sayo hahahha,en
1925699517027930420,2025-05-22 23:45:17,perut gw sakit,en
1925699500485570641,2025-05-22 23:45:13,rasutohebun aku kena cedera ringan di lutut aja udah setahun ga sembuh2 over walk dikit rasanya kaya kebakar dari dalem lututku berdiri lama jongkok turun tangga tidur keteken ga bisa sakit semua bahkan pain killer ga bisa ngilangin sakitnya doain aja jgn prnh ngerasain lutut cedera,id
1925699387306455217,2025-05-22 23:44:46,sakit pala krn jogging tp keujanan,en
1925699386077585699,2025-05-22 23:44:46,anjay turunin ekspektasinya turunin ekspektasinya tapi dia sendiri berekpekstasi tinggi terus pas gak sesuai kenyataan marah sendiri sampe keliatan banget sakit hatinya kaya f personally kill her grandma httpstcotd1zzgpoid,id
1925699380763349044,2025-05-22 23:44:44,isang araw lang na hindi ako aatakihin ng alaala isang araw lang na matahimik naman ang isip ko kahit sandali isang araw lang na ako muna hindi yung sakit hindi yung alaala hindi siya,tl
1925699374434123850,2025-05-22 23:44:43,demi gua sakit perut bgt takut pingsan,de
1925699347620008379,2025-05-22 23:44:36,tangina pinapatay nanaman ako ng sakit,tl
1925699343853494487,2025-05-22 23:44:35,lupisketaan estehzegarenax love u kak sbr yh yg rep nya gaterima emg sakit jiwa,id
1925699242426847300,2025-05-22 23:44:11,siku ku sakit bgt gk bisa digerakin ntah gimana posisi tidurku semalam,id
1925699219291029993,2025-05-22 23:44:06,idextratime yg di ingat dari luka sakit,id
1936572340835586428,2025-06-21 23:50:00,ngapain ngabdi lagi di negara yang sakit yang pendidikan dianggap cuma pemanis semata di pemerintahan,id
1936572335970189753,2025-06-21 23:49:59,doktertifa mul melihat partainya si bungsu tdk bs berbuat byk di 2029 makanya dia tetap gencar muncul ke publik anaknya disuruh bikin video berseri yg akan terus diposting di youtube ratusan ribu kantong bansos terus digelontorkan agar anaknya terus naik tapi allah berkata lain mul sakit,id
1936572192906682421,2025-06-21 23:49:25,b4r4_akbar dennysiregar7 mudah2an ini hanya foto editan kalau benar beliau sedang sakit semoga lekas sembuh agar bjsa membuktikan ijazah asli beliau di pengadilan,ms
1936572096160907680,2025-06-21 23:49:02,muhammadazi1998 kafiradikalis sampai detik ini sebagian besar masyarakat jawa masih percaya dan masih mempraktikkan nya bila sakit hati persaingan usahamau naik jabatan pasti pake jasa klenik,id
1936572076682621061,2025-06-21 23:48:57,parang ang sakit naman na ilang beses natin nailigtas ang dustbia sa eviction tapos ngayon na big4 na isa sa main goal natin saka pa tayo matatalo hindi tayo papayag kaya please donate and campaign para makaipon tayo sobrang lala ng laban lalo ngayon mas gigil ang neighbors na ipasok bet nila sa big 4 dustbia,tl
1936571895039799706,2025-06-21 23:48:14,tiwas_kelaran udah terlalu sakit kali dimaafin aku sendiri yang terluka,id
1936571764102021179,2025-06-21 23:47:42,sakit sa ulo haup,ceb
1936571669247865232,2025-06-21 23:47:20,doktertifa selain mengidap autoimun agresif hati pak jokowi sdh hitamberkarat dan ini sulit bagi beliau menerima kebenaran dari doktif cs keknya beliau lebih baik sakit daripada menerima kebenaran soal ijazah dll,ms
1936571397847015721,2025-06-21 23:46:15,sembang dengan anakanak kita ni bayar untuk sakit ubat untuk berat berlebihan sebenarnya ada kurang makan sahaja makanan manis dan berlebihan tu bukannya percuma,id
1936571301738729923,2025-06-21 23:45:52,bangpino__ jangan bilang pak jokowi sakit itu fitnah karena pak jokowi mustahil sakit katanya beda dengan ketika hrs bilang dia sehat beliau kena pasal kebohongan kalo pak joko bohong aman aman saja ini yang namanya adil,id
1914828866474140118,2025-04-22 23:49:12,insert meme rumah sakit korban pak malaka,id
1914828807204430218,2025-04-22 23:48:58,12 nalang me pasok sakit pa ulo ko,tl
1914828786019000586,2025-04-22 23:48:53,sanemiangin pagi rennperut aku sakit mules,id
1914828728544469324,2025-04-22 23:48:39,kondisi memilukan dialami warga kampung citiis desa wangunsari kecamatan sindangkerta kabupaten bandung barat selasa 22 april 2025 kondisi akses kampung yang rusak membuat warga yang sakit kesulitan mendatangi fasilitas kesehatan untuk berobat warga pun terpaksa digotong menggunakan sarung atau digendong kala berangkat berobat mereka digendong atau digotong menuju lokasi yang paling bisa dijangkau mobil pengangkut di tengah buruknya akses bambang arifiantopr citiis sindangkerta prmn,id
1914828725683937757,2025-04-22 23:48:38,aku ngerjain soal sebanyak itu sambil nahan gaenak badan gemeteran nahan sakit mens day1 belum tidur dan seharian belum makan,id
1914828684802068874,2025-04-22 23:48:28,lovstudy_ tanyarlfes iya anj gue selalu sebel sm org apa2 bawa gen z meanwhile banyak dari gen z jg yg kuliah sambil nyari duit ini itu sampe kerja masih ketemu org2 yg gangerti lg keteter si sender tolol ini gapake otaknya ngomong begitu sakit hati bgt gue elah,id
1914828655894929879,2025-04-22 23:48:22,kenapasih gue sakit selamanya,id
1914828609510105461,2025-04-22 23:48:10,tanyakanrl jika sesuatu di hadapanmu membuatmu takut dan sesuatu di belakangmu membuatmu sakit maka lihatlah ke atas allah tidak pernah gagal untuk menolongmu,id
1914828608516055131,2025-04-22 23:48:10,caramelouv hehehe enggak kok aku cuma makan satu tapi sebenarnya ada gak si yang lebih kuat dari paracetamol dan harganya sama buat sakit kepala yang banget banget banget twinih,id
1914828574781284389,2025-04-22 23:48:02,boleh gaj tidur 100 jam capek bgt tiap bangun yidur selalu ngerasa sakit,ms
1914828499761946677,2025-04-22 23:47:44,aaaa salah bantal sakit banget leher ku,id
1914828433663902012,2025-04-22 23:47:29,yang kerja bukan cuman kamu saja semua orang juga cape miskin perhatian miskin etika miskin kepedulian ga ada maaf ga ada terimakasih wajar kalau sakit hati saya manusia masih punya hati,id
1914828420493848606,2025-04-22 23:47:25,areichandesu_ di tampar kenyataan itu sakit_i,ms
1914828413560627438,2025-04-22 23:47:24,notpricil sakit ya,sw
1914828336721023319,2025-04-22 23:47:05,sakit ng mata ko,tl
1936571207538950603,2025-06-21 23:45:30,cakkhum mengerikan itu kalau terlihat seluruh kulit tubuhnya seperti terbakar gatal dan mengarah membusuk ini perlu dijelaskan oleh ahli agama apa benar ini hasil kutukan yg diterimanya atau mmg sakit yg berbahaya cucunya mau pada mendekat gak ya jangan2 pd takut ketularan,id
1936571173539824013,2025-06-21 23:45:22,tanyakanrl bapakku dulu juga perokok nder sampe akhirnya setahun full bolak balik rumah sakit karena gerd sampe lambungnya luka dan bikin liurnya berdarah gerdnya jadi makin parah karena bapakku ngerokok juga sampe dia sering bgt dr kantor tuh dianter sama orang kantornya karena cont,id
1936571156171231441,2025-06-21 23:45:18,kalo marahnya udah di level gak bisa dibawa tidur kubawa jalan kaki muter2 komplek sampe sakit kakinya lebih kerasa daripada marahnya,id
1936570962675421293,2025-06-21 23:44:31,adevonnylyca palakasan ng sakit hahahahha,tl
1936570854806319513,2025-06-21 23:44:06,sanloxz pastinya akan playing victim si paling korban sipil tapi mereka sendiri tidak sadar udah banyak hancurin rumah sakit sekolah di gaza,id
1936570834740715927,2025-06-21 23:44:01,may sakit pala daw ung dalawa kagabi pero hindi halata ah superb performance all out sb19 unleashed in taiwan sb19official sb19 sb19athitopop2025,en
1936570635146461610,2025-06-21 23:43:13,lagi haid hari pertama perut sakit banget jam segini baru bangun ngeliat suami udah lagi ngepel dia ngga ngomel malah nyuruh istirahat lagi aja biar dia yang bebenah httpstcobcof4fyx0j,id
1936570473556635665,2025-06-21 23:42:35,gpp cape gw bisa menghajar dunia ini sambil sakit kepala sumpah sakit bgt kepalaku,id
1936570440887218415,2025-06-21 23:42:27,cckasn ainascnrrmt officialjkt48 sakit dada kenapa,en
1936570419802472930,2025-06-21 23:42:22,_letyciamoreen aku juga belum pdhl aku lgi sakit kamu mau sakit moyen,id
1936570227816579266,2025-06-21 23:41:36,lagnat manis tabuloc oysh,la
1936570072140824916,2025-06-21 23:40:59,aaaaaaa mau gilaaaa sakit bgt pdhl cmn mimpi,en
1925699123426050355,2025-05-22 23:43:43,_ann1k4_ anehhaku habis mimpi kerja dirumah sakit tapi rumah sakitnya menyenangkan banyak kasus aneh awkwkwk,id
1925699122671079670,2025-05-22 23:43:43,ndksev17 ter_csc org kalo udh punya penyakit hati gtu kak mao kita sakit parah klo mnrt dy gaseneng mah gaseneng aja biarin aja biar berkah,id
1925699113196159239,2025-05-22 23:43:41,collegemfs iya dari bab 2 harus sakit berkaitan ni dikit lagi beres nder aku ayo semangattttt,id
1925699008753803654,2025-05-22 23:43:16,baru kali ini gue ngerasa kayak gini beneran kayak yg sakit bgt kalau inget dia tuh bahkan gue sampe ogah buat belajar gitar gara gara dia oh my life getting worse cz of him loved him turns out killing me slowly httpstcorju0xlpeor,en
1925698949546995747,2025-05-22 23:43:01,doktertifa barisan sakit jiwa jika bicara selalu keseleo tanda kebohongan di perlihatkat allah di kira cuma keseleo sesuatu yang keluar dari mulut seseorang itu kehendak allah tak ada yang kebetulan,id
1925698910103777779,2025-05-22 23:42:52,so intense sampe sakit banget deg gitu jantung gw,de
1925698800485609530,2025-05-22 23:42:26,debut sama jiyong gk lu kyu kalo gk gue pukul jiyong nangissedihsakit hati ak gk terimaa,en
1925698679060500828,2025-05-22 23:41:57,the rill nangis karena teman itu lebih menyakitkan daripada karena pasangan sakit juga ya temanmu seberubah itu,id
1925698472356839855,2025-05-22 23:41:08,hii manteman kl lewat tl plzz bantu tag akun ku yash gi sakit kamsahamnida httpstcofcq9bbruln,en
1925698460633759838,2025-05-22 23:41:05,gw sangat amat 90 sure ipk gw nurun sem ini krna gw bener2 gak bisa kelas pagialso dgn se sakit apa gw di sem ini mentally and physically so,id
1925698441151135799,2025-05-22 23:41:00,work butuh masukan izin curhat aku bulan ini habis kontrak probation gak tau lanjut atau enggak ayah aku lumpuh sebagian ibu aku lagi sakit mending tutup kontrak atau lanjut ya gaji aku 24 diluar kota 8 jam dari rumah,id
1925698175882391731,2025-05-22 23:39:57,pwettyeay akuu baru aja day 1 selasa minggu ini yaallah perut sakit tulang ekor sakit punggung pegel kl mau jalan lemes wkwk,id
1936569924237025578,2025-06-21 23:40:24,vikririzk ody_odyaja ga sampe biarin mayit ortu 3 harian jg kalik itu nenek gw meninggal umur 80an90an gw lupa yg rawat tante gw kdg sama emak gw yg ikut ngerawat sesekali bahkan yg ngecek blio udh berpulang itu emak gw mamah penisiunan nakes yg waktu itu kesana buat ngerawat blio krna sakit,id
1936569767999287594,2025-06-21 23:39:47,sakit,tl
1936569669357371501,2025-06-21 23:39:23,sakit sakit sakit,tl
